Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
"06037111400","14000US06037111400","Census Tract 1114","Census Tract 1114, Los Angeles County, California","ca","140","00","ACSSF","0003955",,,,,"06","037",,,,"111400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6197,1174,1696,1703,1170,324,90,40,18.94,27.37,27.48,18.88,5.23,1.45,0.65
"06037113101","14000US06037113101","Census Tract 1131.01","Census Tract 1131.01, Los Angeles County, California","ca","140","00","ACSSF","0003956",,,,,"06","037",,,,"113101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,202,759,761,585,278,135,41,7.32,27.49,27.56,21.19,10.07,4.89,1.48
"06037113102","14000US06037113102","Census Tract 1131.02","Census Tract 1131.02, Los Angeles County, California","ca","140","00","ACSSF","0003957",,,,,"06","037",,,,"113102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342,105,373,642,718,318,102,84,4.48,15.93,27.41,30.66,13.58,4.36,3.59
"06037113211","14000US06037113211","Census Tract 1132.11","Census Tract 1132.11, Los Angeles County, California","ca","140","00","ACSSF","0003958",,,,,"06","037",,,,"113211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,154,618,1095,973,287,58,67,4.74,19,33.67,29.92,8.83,1.78,2.06
"06037113212","14000US06037113212","Census Tract 1132.12","Census Tract 1132.12, Los Angeles County, California","ca","140","00","ACSSF","0003959",,,,,"06","037",,,,"113212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547,274,598,712,605,266,72,20,10.76,23.48,27.95,23.75,10.44,2.83,0.79
"06037113213","14000US06037113213","Census Tract 1132.13","Census Tract 1132.13, Los Angeles County, California","ca","140","00","ACSSF","0003960",,,,,"06","037",,,,"113213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3782,248,843,1127,1011,401,129,23,6.56,22.29,29.8,26.73,10.6,3.41,0.61
"06037113231","14000US06037113231","Census Tract 1132.31","Census Tract 1132.31, Los Angeles County, California","ca","140","00","ACSSF","0003961",,,,,"06","037",,,,"113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690,100,239,537,547,172,49,46,5.92,14.14,31.78,32.37,10.18,2.9,2.72
"06037113232","14000US06037113232","Census Tract 1132.32","Census Tract 1132.32, Los Angeles County, California","ca","140","00","ACSSF","0003962",,,,,"06","037",,,,"113232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285,235,583,954,887,390,81,155,7.15,17.75,29.04,27,11.87,2.47,4.72
"06037113233","14000US06037113233","Census Tract 1132.33","Census Tract 1132.33, Los Angeles County, California","ca","140","00","ACSSF","0003963",,,,,"06","037",,,,"113233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4943,827,1291,1475,1168,137,30,15,16.73,26.12,29.84,23.63,2.77,0.61,0.3
"06037113234","14000US06037113234","Census Tract 1132.34","Census Tract 1132.34, Los Angeles County, California","ca","140","00","ACSSF","0003964",,,,,"06","037",,,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3129,769,664,929,532,162,64,9,24.58,21.22,29.69,17,5.18,2.05,0.29
"06037113235","14000US06037113235","Census Tract 1132.35","Census Tract 1132.35, Los Angeles County, California","ca","140","00","ACSSF","0003965",,,,,"06","037",,,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297,75,246,489,339,121,18,9,5.78,18.97,37.7,26.14,9.33,1.39,0.69
"06037113237","14000US06037113237","Census Tract 1132.37","Census Tract 1132.37, Los Angeles County, California","ca","140","00","ACSSF","0003966",,,,,"06","037",,,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138,173,780,1003,666,285,142,89,5.51,24.86,31.96,21.22,9.08,4.53,2.84
"06037113301","14000US06037113301","Census Tract 1133.01","Census Tract 1133.01, Los Angeles County, California","ca","140","00","ACSSF","0003967",,,,,"06","037",,,,"113301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,230,290,641,686,344,98,19,9.97,12.56,27.77,29.72,14.9,4.25,0.82
"06037113303","14000US06037113303","Census Tract 1133.03","Census Tract 1133.03, Los Angeles County, California","ca","140","00","ACSSF","0003968",,,,,"06","037",,,,"113303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029,288,701,958,639,292,104,47,9.51,23.14,31.63,21.1,9.64,3.43,1.55
"06037113321","14000US06037113321","Census Tract 1133.21","Census Tract 1133.21, Los Angeles County, California","ca","140","00","ACSSF","0003969",,,,,"06","037",,,,"113321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4402,353,865,1458,1254,399,64,9,8.02,19.65,33.12,28.49,9.06,1.45,0.2
"06037113322","14000US06037113322","Census Tract 1133.22","Census Tract 1133.22, Los Angeles County, California","ca","140","00","ACSSF","0003970",,,,,"06","037",,,,"113322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548,344,523,1265,881,384,83,68,9.7,14.74,35.65,24.83,10.82,2.34,1.92
"06037113401","14000US06037113401","Census Tract 1134.01","Census Tract 1134.01, Los Angeles County, California","ca","140","00","ACSSF","0003971",,,,,"06","037",,,,"113401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4677,715,773,1317,1473,234,37,128,15.29,16.53,28.16,31.49,5,0.79,2.74
"06037113421","14000US06037113421","Census Tract 1134.21","Census Tract 1134.21, Los Angeles County, California","ca","140","00","ACSSF","0003972",,,,,"06","037",,,,"113421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4412,813,1280,1555,570,170,9,15,18.43,29.01,35.24,12.92,3.85,0.2,0.34
"06037113422","14000US06037113422","Census Tract 1134.22","Census Tract 1134.22, Los Angeles County, California","ca","140","00","ACSSF","0003973",,,,,"06","037",,,,"113422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4580,749,1412,1297,892,168,46,16,16.35,30.83,28.32,19.48,3.67,1,0.35
"06037115101","14000US06037115101","Census Tract 1151.01","Census Tract 1151.01, Los Angeles County, California","ca","140","00","ACSSF","0003974",,,,,"06","037",,,,"115101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816,210,525,1207,1163,446,204,61,5.5,13.76,31.63,30.48,11.69,5.35,1.6
"06037115103","14000US06037115103","Census Tract 1151.03","Census Tract 1151.03, Los Angeles County, California","ca","140","00","ACSSF","0003975",,,,,"06","037",,,,"115103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,0,10,117,74,25,4,7,0,4.22,49.37,31.22,10.55,1.69,2.95
"06037115104","14000US06037115104","Census Tract 1151.04","Census Tract 1151.04, Los Angeles County, California","ca","140","00","ACSSF","0003976",,,,,"06","037",,,,"115104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341,272,312,577,734,239,140,67,11.62,13.33,24.65,31.35,10.21,5.98,2.86
"06037115201","14000US06037115201","Census Tract 1152.01","Census Tract 1152.01, Los Angeles County, California","ca","140","00","ACSSF","0003977",,,,,"06","037",,,,"115201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4528,450,633,1293,1443,544,0,165,9.94,13.98,28.56,31.87,12.01,0,3.64
"06037115202","14000US06037115202","Census Tract 1152.02","Census Tract 1152.02, Los Angeles County, California","ca","140","00","ACSSF","0003978",,,,,"06","037",,,,"115202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3882,333,721,1116,1154,437,79,42,8.58,18.57,28.75,29.73,11.26,2.04,1.08
"06037115301","14000US06037115301","Census Tract 1153.01","Census Tract 1153.01, Los Angeles County, California","ca","140","00","ACSSF","0003979",,,,,"06","037",,,,"115301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228,277,598,1123,846,215,112,57,8.58,18.53,34.79,26.21,6.66,3.47,1.77
"06037115302","14000US06037115302","Census Tract 1153.02","Census Tract 1153.02, Los Angeles County, California","ca","140","00","ACSSF","0003980",,,,,"06","037",,,,"115302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510,801,649,587,389,73,9,2,31.91,25.86,23.39,15.5,2.91,0.36,0.08
"06037115401","14000US06037115401","Census Tract 1154.01","Census Tract 1154.01, Los Angeles County, California","ca","140","00","ACSSF","0003981",,,,,"06","037",,,,"115401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4224,783,968,1354,759,244,90,26,18.54,22.92,32.05,17.97,5.78,2.13,0.62
"06037115403","14000US06037115403","Census Tract 1154.03","Census Tract 1154.03, Los Angeles County, California","ca","140","00","ACSSF","0003982",,,,,"06","037",,,,"115403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369,546,627,610,371,134,43,38,23.05,26.47,25.75,15.66,5.66,1.82,1.6
"06037115404","14000US06037115404","Census Tract 1154.04","Census Tract 1154.04, Los Angeles County, California","ca","140","00","ACSSF","0003983",,,,,"06","037",,,,"115404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,425,412,683,398,54,13,21,21.19,20.54,34.05,19.84,2.69,0.65,1.05
"06037117101","14000US06037117101","Census Tract 1171.01","Census Tract 1171.01, Los Angeles County, California","ca","140","00","ACSSF","0003984",,,,,"06","037",,,,"117101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340,483,815,806,1053,183,0,0,14.46,24.4,24.13,31.53,5.48,0,0
"06037117102","14000US06037117102","Census Tract 1171.02","Census Tract 1171.02, Los Angeles County, California","ca","140","00","ACSSF","0003985",,,,,"06","037",,,,"117102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,492,453,577,383,95,30,0,24.24,22.32,28.42,18.87,4.68,1.48,0
"06037117201","14000US06037117201","Census Tract 1172.01","Census Tract 1172.01, Los Angeles County, California","ca","140","00","ACSSF","0003986",,,,,"06","037",,,,"117201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924,661,794,757,498,139,58,17,22.61,27.15,25.89,17.03,4.75,1.98,0.58
"06037117202","14000US06037117202","Census Tract 1172.02","Census Tract 1172.02, Los Angeles County, California","ca","140","00","ACSSF","0003987",,,,,"06","037",,,,"117202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929,185,366,581,588,170,39,0,9.59,18.97,30.12,30.48,8.81,2.02,0
"06037117301","14000US06037117301","Census Tract 1173.01","Census Tract 1173.01, Los Angeles County, California","ca","140","00","ACSSF","0003988",,,,,"06","037",,,,"117301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962,335,422,984,985,199,28,9,11.31,14.25,33.22,33.25,6.72,0.95,0.3
"06037117302","14000US06037117302","Census Tract 1173.02","Census Tract 1173.02, Los Angeles County, California","ca","140","00","ACSSF","0003989",,,,,"06","037",,,,"117302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740,452,833,790,1170,345,117,33,12.09,22.27,21.12,31.28,9.22,3.13,0.88
"06037117303","14000US06037117303","Census Tract 1173.03","Census Tract 1173.03, Los Angeles County, California","ca","140","00","ACSSF","0003990",,,,,"06","037",,,,"117303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582,391,483,949,626,117,16,0,15.14,18.71,36.75,24.24,4.53,0.62,0
"06037117404","14000US06037117404","Census Tract 1174.04","Census Tract 1174.04, Los Angeles County, California","ca","140","00","ACSSF","0003991",,,,,"06","037",,,,"117404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3774,488,1048,935,1004,245,36,18,12.93,27.77,24.77,26.6,6.49,0.95,0.48
"06037117405","14000US06037117405","Census Tract 1174.05","Census Tract 1174.05, Los Angeles County, California","ca","140","00","ACSSF","0003992",,,,,"06","037",,,,"117405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796,1002,398,286,90,20,0,0,55.79,22.16,15.92,5.01,1.11,0,0
"06037117407","14000US06037117407","Census Tract 1174.07","Census Tract 1174.07, Los Angeles County, California","ca","140","00","ACSSF","0003993",,,,,"06","037",,,,"117407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920,1086,513,232,68,11,10,0,56.56,26.72,12.08,3.54,0.57,0.52,0
"06037117408","14000US06037117408","Census Tract 1174.08","Census Tract 1174.08, Los Angeles County, California","ca","140","00","ACSSF","0003994",,,,,"06","037",,,,"117408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702,695,456,335,191,17,8,0,40.83,26.79,19.68,11.22,1,0.47,0
"06037117510","14000US06037117510","Census Tract 1175.10","Census Tract 1175.10, Los Angeles County, California","ca","140","00","ACSSF","0003995",,,,,"06","037",,,,"117510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,759,587,464,156,12,0,11,38.16,29.51,23.33,7.84,0.6,0,0.55
"06037117520","14000US06037117520","Census Tract 1175.20","Census Tract 1175.20, Los Angeles County, California","ca","140","00","ACSSF","0003996",,,,,"06","037",,,,"117520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,971,440,537,212,0,0,0,44.95,20.37,24.86,9.81,0,0,0
"06037117530","14000US06037117530","Census Tract 1175.30","Census Tract 1175.30, Los Angeles County, California","ca","140","00","ACSSF","0003997",,,,,"06","037",,,,"117530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920,1609,1026,774,465,38,8,0,41.05,26.17,19.74,11.86,0.97,0.2,0
"06037119001","14000US06037119001","Census Tract 1190.01","Census Tract 1190.01, Los Angeles County, California","ca","140","00","ACSSF","0003998",,,,,"06","037",,,,"119001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957,1054,864,590,361,55,18,15,35.64,29.22,19.95,12.21,1.86,0.61,0.51
"06037119002","14000US06037119002","Census Tract 1190.02","Census Tract 1190.02, Los Angeles County, California","ca","140","00","ACSSF","0003999",,,,,"06","037",,,,"119002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5291,2114,1287,1221,568,62,16,23,39.95,24.32,23.08,10.74,1.17,0.3,0.43
"06037119201","14000US06037119201","Census Tract 1192.01","Census Tract 1192.01, Los Angeles County, California","ca","140","00","ACSSF","0004000",,,,,"06","037",,,,"119201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934,1113,684,695,353,84,1,4,37.93,23.31,23.69,12.03,2.86,0.03,0.14
"06037119202","14000US06037119202","Census Tract 1192.02","Census Tract 1192.02, Los Angeles County, California","ca","140","00","ACSSF","0004001",,,,,"06","037",,,,"119202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107,1389,762,742,203,11,0,0,44.71,24.53,23.88,6.53,0.35,0,0
"06037119310","14000US06037119310","Census Tract 1193.10","Census Tract 1193.10, Los Angeles County, California","ca","140","00","ACSSF","0004002",,,,,"06","037",,,,"119310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2913,897,763,785,394,70,4,0,30.79,26.19,26.95,13.53,2.4,0.14,0
"06037119320","14000US06037119320","Census Tract 1193.20","Census Tract 1193.20, Los Angeles County, California","ca","140","00","ACSSF","0004003",,,,,"06","037",,,,"119320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966,1033,843,522,524,36,0,8,34.83,28.42,17.6,17.67,1.21,0,0.27
"06037119340","14000US06037119340","Census Tract 1193.40","Census Tract 1193.40, Los Angeles County, California","ca","140","00","ACSSF","0004004",,,,,"06","037",,,,"119340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341,1314,563,275,144,45,0,0,56.13,24.05,11.75,6.15,1.92,0,0
"06037119341","14000US06037119341","Census Tract 1193.41","Census Tract 1193.41, Los Angeles County, California","ca","140","00","ACSSF","0004005",,,,,"06","037",,,,"119341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054,633,550,283,509,41,35,3,30.82,26.78,13.78,24.78,2,1.7,0.15
"06037119342","14000US06037119342","Census Tract 1193.42","Census Tract 1193.42, Los Angeles County, California","ca","140","00","ACSSF","0004006",,,,,"06","037",,,,"119342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728,467,519,443,214,76,5,4,27.03,30.03,25.64,12.38,4.4,0.29,0.23
"06037119400","14000US06037119400","Census Tract 1194","Census Tract 1194, Los Angeles County, California","ca","140","00","ACSSF","0004007",,,,,"06","037",,,,"119400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3753,1561,782,911,349,106,16,28,41.59,20.84,24.27,9.3,2.82,0.43,0.75
"06037119700","14000US06037119700","Census Tract 1197","Census Tract 1197, Los Angeles County, California","ca","140","00","ACSSF","0004008",,,,,"06","037",,,,"119700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3397,597,745,1111,851,46,18,29,17.57,21.93,32.71,25.05,1.35,0.53,0.85
"06037119800","14000US06037119800","Census Tract 1198","Census Tract 1198, Los Angeles County, California","ca","140","00","ACSSF","0004009",,,,,"06","037",,,,"119800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270,1357,1153,948,699,47,27,39,31.78,27,22.2,16.37,1.1,0.63,0.91
"06037119900","14000US06037119900","Census Tract 1199","Census Tract 1199, Los Angeles County, California","ca","140","00","ACSSF","0004010",,,,,"06","037",,,,"119900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636,1004,1191,710,587,100,27,17,27.61,32.76,19.53,16.14,2.75,0.74,0.47
"06037120010","14000US06037120010","Census Tract 1200.10","Census Tract 1200.10, Los Angeles County, California","ca","140","00","ACSSF","0004011",,,,,"06","037",,,,"120010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732,586,388,375,333,40,10,0,33.83,22.4,21.65,19.23,2.31,0.58,0
"06037120020","14000US06037120020","Census Tract 1200.20","Census Tract 1200.20, Los Angeles County, California","ca","140","00","ACSSF","0004012",,,,,"06","037",,,,"120020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548,1047,490,662,259,67,23,0,41.09,19.23,25.98,10.16,2.63,0.9,0
"06037120030","14000US06037120030","Census Tract 1200.30","Census Tract 1200.30, Los Angeles County, California","ca","140","00","ACSSF","0004013",,,,,"06","037",,,,"120030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,808,357,262,133,37,0,0,50.59,22.35,16.41,8.33,2.32,0,0
"06037120103","14000US06037120103","Census Tract 1201.03","Census Tract 1201.03, Los Angeles County, California","ca","140","00","ACSSF","0004014",,,,,"06","037",,,,"120103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,1005,633,229,94,14,0,0,50.89,32.05,11.59,4.76,0.71,0,0
"06037120104","14000US06037120104","Census Tract 1201.04","Census Tract 1201.04, Los Angeles County, California","ca","140","00","ACSSF","0004015",,,,,"06","037",,,,"120104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498,370,460,367,276,25,0,0,24.7,30.71,24.5,18.42,1.67,0,0
"06037120105","14000US06037120105","Census Tract 1201.05","Census Tract 1201.05, Los Angeles County, California","ca","140","00","ACSSF","0004016",,,,,"06","037",,,,"120105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,707,456,417,234,37,18,0,37.83,24.4,22.31,12.52,1.98,0.96,0
"06037120106","14000US06037120106","Census Tract 1201.06","Census Tract 1201.06, Los Angeles County, California","ca","140","00","ACSSF","0004017",,,,,"06","037",,,,"120106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,1160,722,514,329,41,34,0,41.43,25.79,18.36,11.75,1.46,1.21,0
"06037120107","14000US06037120107","Census Tract 1201.07","Census Tract 1201.07, Los Angeles County, California","ca","140","00","ACSSF","0004018",,,,,"06","037",,,,"120107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037,1015,639,274,93,16,0,0,49.83,31.37,13.45,4.57,0.79,0,0
"06037120108","14000US06037120108","Census Tract 1201.08","Census Tract 1201.08, Los Angeles County, California","ca","140","00","ACSSF","0004019",,,,,"06","037",,,,"120108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912,1263,816,410,405,10,8,0,43.37,28.02,14.08,13.91,0.34,0.27,0
"06037120300","14000US06037120300","Census Tract 1203","Census Tract 1203, Los Angeles County, California","ca","140","00","ACSSF","0004020",,,,,"06","037",,,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3835,845,1236,931,710,88,13,12,22.03,32.23,24.28,18.51,2.29,0.34,0.31
"06037120400","14000US06037120400","Census Tract 1204","Census Tract 1204, Los Angeles County, California","ca","140","00","ACSSF","0004021",,,,,"06","037",,,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4551,981,1428,1274,802,44,0,22,21.56,31.38,27.99,17.62,0.97,0,0.48
"06037121010","14000US06037121010","Census Tract 1210.10","Census Tract 1210.10, Los Angeles County, California","ca","140","00","ACSSF","0004022",,,,,"06","037",,,,"121010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629,899,843,1004,766,102,15,0,24.77,23.23,27.67,21.11,2.81,0.41,0
"06037121020","14000US06037121020","Census Tract 1210.20","Census Tract 1210.20, Los Angeles County, California","ca","140","00","ACSSF","0004023",,,,,"06","037",,,,"121020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423,668,466,800,416,73,0,0,27.57,19.23,33.02,17.17,3.01,0,0
"06037121101","14000US06037121101","Census Tract 1211.01","Census Tract 1211.01, Los Angeles County, California","ca","140","00","ACSSF","0004024",,,,,"06","037",,,,"121101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924,561,463,461,356,42,36,5,29.16,24.06,23.96,18.5,2.18,1.87,0.26
"06037121102","14000US06037121102","Census Tract 1211.02","Census Tract 1211.02, Los Angeles County, California","ca","140","00","ACSSF","0004025",,,,,"06","037",,,,"121102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832,562,336,538,259,120,14,3,30.68,18.34,29.37,14.14,6.55,0.76,0.16
"06037121210","14000US06037121210","Census Tract 1212.10","Census Tract 1212.10, Los Angeles County, California","ca","140","00","ACSSF","0004026",,,,,"06","037",,,,"121210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108,940,448,331,302,71,0,16,44.59,21.25,15.7,14.33,3.37,0,0.76
"06037121221","14000US06037121221","Census Tract 1212.21","Census Tract 1212.21, Los Angeles County, California","ca","140","00","ACSSF","0004027",,,,,"06","037",,,,"121221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736,551,612,282,227,39,16,9,31.74,35.25,16.24,13.08,2.25,0.92,0.52
"06037121222","14000US06037121222","Census Tract 1212.22","Census Tract 1212.22, Los Angeles County, California","ca","140","00","ACSSF","0004028",,,,,"06","037",,,,"121222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094,1452,908,464,228,42,0,0,46.93,29.35,15,7.37,1.36,0,0
"06037121600","14000US06037121600","Census Tract 1216","Census Tract 1216, Los Angeles County, California","ca","140","00","ACSSF","0004029",,,,,"06","037",,,,"121600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074,352,394,635,478,191,5,19,16.97,19,30.62,23.05,9.21,0.24,0.92
"06037121801","14000US06037121801","Census Tract 1218.01","Census Tract 1218.01, Los Angeles County, California","ca","140","00","ACSSF","0004030",,,,,"06","037",,,,"121801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137,639,531,660,232,66,0,9,29.9,24.85,30.88,10.86,3.09,0,0.42
