Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003
"06037432500","14000US06037432500","Census Tract 4325","Census Tract 4325, Los Angeles County, California","ca","140","00","ACSSF","0005178",,,,,"06","037",,,,"432500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8180,8112.298,1.00834559851243
"06037432601","14000US06037432601","Census Tract 4326.01","Census Tract 4326.01, Los Angeles County, California","ca","140","00","ACSSF","0005179",,,,,"06","037",,,,"432601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7210,13292.21,0.542422976477111
"06037432602","14000US06037432602","Census Tract 4326.02","Census Tract 4326.02, Los Angeles County, California","ca","140","00","ACSSF","0005180",,,,,"06","037",,,,"432602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4852,11805.3,0.411001904255927
"06037432700","14000US06037432700","Census Tract 4327","Census Tract 4327, Los Angeles County, California","ca","140","00","ACSSF","0005181",,,,,"06","037",,,,"432700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5779,8198.751,0.704863497437054
"06037432801","14000US06037432801","Census Tract 4328.01","Census Tract 4328.01, Los Angeles County, California","ca","140","00","ACSSF","0005182",,,,,"06","037",,,,"432801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797,9152.537,0.305598327096496
"06037432802","14000US06037432802","Census Tract 4328.02","Census Tract 4328.02, Los Angeles County, California","ca","140","00","ACSSF","0005183",,,,,"06","037",,,,"432802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5077,22219.96,0.228488317320389
"06037432901","14000US06037432901","Census Tract 4329.01","Census Tract 4329.01, Los Angeles County, California","ca","140","00","ACSSF","0005184",,,,,"06","037",,,,"432901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,8507.15,0.438102029816354
"06037432902","14000US06037432902","Census Tract 4329.02","Census Tract 4329.02, Los Angeles County, California","ca","140","00","ACSSF","0005185",,,,,"06","037",,,,"432902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3312,7913.489,0.418525877339972
"06037433101","14000US06037433101","Census Tract 4331.01","Census Tract 4331.01, Los Angeles County, California","ca","140","00","ACSSF","0005186",,,,,"06","037",,,,"433101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464,4282.256,0.575397646630023
"06037433102","14000US06037433102","Census Tract 4331.02","Census Tract 4331.02, Los Angeles County, California","ca","140","00","ACSSF","0005187",,,,,"06","037",,,,"433102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5348,20981.6,0.254889984046258
"06037433200","14000US06037433200","Census Tract 4332","Census Tract 4332, Los Angeles County, California","ca","140","00","ACSSF","0005188",,,,,"06","037",,,,"433200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6246,9115.514,0.685205491299574
"06037433302","14000US06037433302","Census Tract 4333.02","Census Tract 4333.02, Los Angeles County, California","ca","140","00","ACSSF","0005189",,,,,"06","037",,,,"433302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530,4616.299,0.331434354136004
"06037433304","14000US06037433304","Census Tract 4333.04","Census Tract 4333.04, Los Angeles County, California","ca","140","00","ACSSF","0005190",,,,,"06","037",,,,"433304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5063,16606.04,0.304889057401038
"06037433305","14000US06037433305","Census Tract 4333.05","Census Tract 4333.05, Los Angeles County, California","ca","140","00","ACSSF","0005191",,,,,"06","037",,,,"433305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4582,23182.35,0.197650336603876
"06037433306","14000US06037433306","Census Tract 4333.06","Census Tract 4333.06, Los Angeles County, California","ca","140","00","ACSSF","0005192",,,,,"06","037",,,,"433306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3136,18701.22,0.167689580028942
"06037433307","14000US06037433307","Census Tract 4333.07","Census Tract 4333.07, Los Angeles County, California","ca","140","00","ACSSF","0005193",,,,,"06","037",,,,"433307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3193,19225.46,0.166081850572281
"06037433401","14000US06037433401","Census Tract 4334.01","Census Tract 4334.01, Los Angeles County, California","ca","140","00","ACSSF","0005194",,,,,"06","037",,,,"433401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3405,17494.57,0.194631789799798
"06037433402","14000US06037433402","Census Tract 4334.02","Census Tract 4334.02, Los Angeles County, California","ca","140","00","ACSSF","0005195",,,,,"06","037",,,,"433402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4713,21356.55,0.220681717444251
"06037433403","14000US06037433403","Census Tract 4334.03","Census Tract 4334.03, Los Angeles County, California","ca","140","00","ACSSF","0005196",,,,,"06","037",,,,"433403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4882,17889.94,0.272890839648678
"06037433501","14000US06037433501","Census Tract 4335.01","Census Tract 4335.01, Los Angeles County, California","ca","140","00","ACSSF","0005197",,,,,"06","037",,,,"433501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,4309.199,0.452288195929865
"06037433503","14000US06037433503","Census Tract 4335.03","Census Tract 4335.03, Los Angeles County, California","ca","140","00","ACSSF","0005198",,,,,"06","037",,,,"433503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269,10673.93,0.30626010622443
"06037433504","14000US06037433504","Census Tract 4335.04","Census Tract 4335.04, Los Angeles County, California","ca","140","00","ACSSF","0005199",,,,,"06","037",,,,"433504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4802,13574.58,0.35374951544177
"06037433601","14000US06037433601","Census Tract 4336.01","Census Tract 4336.01, Los Angeles County, California","ca","140","00","ACSSF","0005200",,,,,"06","037",,,,"433601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,11683.88,0.433588881492887
"06037433602","14000US06037433602","Census Tract 4336.02","Census Tract 4336.02, Los Angeles County, California","ca","140","00","ACSSF","0005201",,,,,"06","037",,,,"433602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896,8090.299,0.35795957355787
"06037433700","14000US06037433700","Census Tract 4337","Census Tract 4337, Los Angeles County, California","ca","140","00","ACSSF","0005202",,,,,"06","037",,,,"433700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684,3048.046,1.20864305162804
"06037433801","14000US06037433801","Census Tract 4338.01","Census Tract 4338.01, Los Angeles County, California","ca","140","00","ACSSF","0005203",,,,,"06","037",,,,"433801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5944,9797.742,0.606670378395576
"06037433802","14000US06037433802","Census Tract 4338.02","Census Tract 4338.02, Los Angeles County, California","ca","140","00","ACSSF","0005204",,,,,"06","037",,,,"433802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3362,1481.86,2.268769971135
"06037433901","14000US06037433901","Census Tract 4339.01","Census Tract 4339.01, Los Angeles County, California","ca","140","00","ACSSF","0005205",,,,,"06","037",,,,"433901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032,21670.38,0.278352254913922
"06037433902","14000US06037433902","Census Tract 4339.02","Census Tract 4339.02, Los Angeles County, California","ca","140","00","ACSSF","0005206",,,,,"06","037",,,,"433902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284,11632.45,0.282313663229328
"06037434001","14000US06037434001","Census Tract 4340.01","Census Tract 4340.01, Los Angeles County, California","ca","140","00","ACSSF","0005207",,,,,"06","037",,,,"434001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410,10335.9,0.426668386108353
"06037434003","14000US06037434003","Census Tract 4340.03","Census Tract 4340.03, Los Angeles County, California","ca","140","00","ACSSF","0005208",,,,,"06","037",,,,"434003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717,12470.89,0.378240748605785
"06037434004","14000US06037434004","Census Tract 4340.04","Census Tract 4340.04, Los Angeles County, California","ca","140","00","ACSSF","0005209",,,,,"06","037",,,,"434004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039,11500.71,0.264244467541935
"06037460000","14000US06037460000","Census Tract 4600","Census Tract 4600, Los Angeles County, California","ca","140","00","ACSSF","0005210",,,,,"06","037",,,,"460000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4421,1694.134,2.60959278575808
"06037460100","14000US06037460100","Census Tract 4601","Census Tract 4601, Los Angeles County, California","ca","140","00","ACSSF","0005211",,,,,"06","037",,,,"460100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6196,2828.92,2.190234858231
"06037460200","14000US06037460200","Census Tract 4602","Census Tract 4602, Los Angeles County, California","ca","140","00","ACSSF","0005212",,,,,"06","037",,,,"460200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5861,4752.737,1.23318409197263
"06037460301","14000US06037460301","Census Tract 4603.01","Census Tract 4603.01, Los Angeles County, California","ca","140","00","ACSSF","0005213",,,,,"06","037",,,,"460301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845,2558.347,1.89380066625791
"06037460302","14000US06037460302","Census Tract 4603.02","Census Tract 4603.02, Los Angeles County, California","ca","140","00","ACSSF","0005214",,,,,"06","037",,,,"460302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221,8340.363,0.506093078423529
"06037460401","14000US06037460401","Census Tract 4604.01","Census Tract 4604.01, Los Angeles County, California","ca","140","00","ACSSF","0005215",,,,,"06","037",,,,"460401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,485.6853,2.0280622921805
"06037460501","14000US06037460501","Census Tract 4605.01","Census Tract 4605.01, Los Angeles County, California","ca","140","00","ACSSF","0005216",,,,,"06","037",,,,"460501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5614,1930.695,2.90776057649688
"06037460502","14000US06037460502","Census Tract 4605.02","Census Tract 4605.02, Los Angeles County, California","ca","140","00","ACSSF","0005217",,,,,"06","037",,,,"460502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277,4237.431,1.00933788110215
"06037460600","14000US06037460600","Census Tract 4606","Census Tract 4606, Los Angeles County, California","ca","140","00","ACSSF","0005218",,,,,"06","037",,,,"460600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4416,2703.624,1.63336316616139
"06037460700","14000US06037460700","Census Tract 4607","Census Tract 4607, Los Angeles County, California","ca","140","00","ACSSF","0005219",,,,,"06","037",,,,"460700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5139,1789.767,2.87132295593648
"06037460800","14000US06037460800","Census Tract 4608","Census Tract 4608, Los Angeles County, California","ca","140","00","ACSSF","0005220",,,,,"06","037",,,,"460800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3103,1200.165,2.58547723001033
"06037460900","14000US06037460900","Census Tract 4609","Census Tract 4609, Los Angeles County, California","ca","140","00","ACSSF","0005221",,,,,"06","037",,,,"460900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6731,7164.996,0.939428290787448
"06037461000","14000US06037461000","Census Tract 4610","Census Tract 4610, Los Angeles County, California","ca","140","00","ACSSF","0005222",,,,,"06","037",,,,"461000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6249,8853.151,0.70585037459633
"06037461100","14000US06037461100","Census Tract 4611","Census Tract 4611, Los Angeles County, California","ca","140","00","ACSSF","0005223",,,,,"06","037",,,,"461100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419,7198.404,0.752805804505658
"06037461200","14000US06037461200","Census Tract 4612","Census Tract 4612, Los Angeles County, California","ca","140","00","ACSSF","0005224",,,,,"06","037",,,,"461200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535,4779.305,0.948882774746447
"06037461300","14000US06037461300","Census Tract 4613","Census Tract 4613, Los Angeles County, California","ca","140","00","ACSSF","0005225",,,,,"06","037",,,,"461300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6840,9089.36,0.75252819704184
"06037461400","14000US06037461400","Census Tract 4614","Census Tract 4614, Los Angeles County, California","ca","140","00","ACSSF","0005226",,,,,"06","037",,,,"461400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119,7948.196,0.392416103858396
"06037461501","14000US06037461501","Census Tract 4615.01","Census Tract 4615.01, Los Angeles County, California","ca","140","00","ACSSF","0005227",,,,,"06","037",,,,"461501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971,10243.19,0.387672066434285
"06037461502","14000US06037461502","Census Tract 4615.02","Census Tract 4615.02, Los Angeles County, California","ca","140","00","ACSSF","0005228",,,,,"06","037",,,,"461502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6423,14187.25,0.45273028292023
"06037461600","14000US06037461600","Census Tract 4616","Census Tract 4616, Los Angeles County, California","ca","140","00","ACSSF","0005229",,,,,"06","037",,,,"461600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6058,9511.094,0.636940402812677
"06037461700","14000US06037461700","Census Tract 4617","Census Tract 4617, Los Angeles County, California","ca","140","00","ACSSF","0005230",,,,,"06","037",,,,"461700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526,1809.402,0.843372633386718
"06037461901","14000US06037461901","Census Tract 4619.01","Census Tract 4619.01, Los Angeles County, California","ca","140","00","ACSSF","0005231",,,,,"06","037",,,,"461901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5051,14886.77,0.339294622214466
"06037461902","14000US06037461902","Census Tract 4619.02","Census Tract 4619.02, Los Angeles County, California","ca","140","00","ACSSF","0005232",,,,,"06","037",,,,"461902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801,5584.149,0.322520027119817
"06037462001","14000US06037462001","Census Tract 4620.01","Census Tract 4620.01, Los Angeles County, California","ca","140","00","ACSSF","0005233",,,,,"06","037",,,,"462001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,22574.19,0.197570799555828
"06037462002","14000US06037462002","Census Tract 4620.02","Census Tract 4620.02, Los Angeles County, California","ca","140","00","ACSSF","0005234",,,,,"06","037",,,,"462002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,20470.39,0.197504776083905
"06037462100","14000US06037462100","Census Tract 4621","Census Tract 4621, Los Angeles County, California","ca","140","00","ACSSF","0005235",,,,,"06","037",,,,"462100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5748,14260.93,0.403059396414192
"06037462201","14000US06037462201","Census Tract 4622.01","Census Tract 4622.01, Los Angeles County, California","ca","140","00","ACSSF","0005236",,,,,"06","037",,,,"462201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941,19013.17,0.207277408235096
"06037462202","14000US06037462202","Census Tract 4622.02","Census Tract 4622.02, Los Angeles County, California","ca","140","00","ACSSF","0005237",,,,,"06","037",,,,"462202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775,12647.81,0.219405649755906
"06037462301","14000US06037462301","Census Tract 4623.01","Census Tract 4623.01, Los Angeles County, California","ca","140","00","ACSSF","0005238",,,,,"06","037",,,,"462301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265,21560.1,0.244201131433814
"06037462302","14000US06037462302","Census Tract 4623.02","Census Tract 4623.02, Los Angeles County, California","ca","140","00","ACSSF","0005239",,,,,"06","037",,,,"462302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213,11871.63,0.270645269398932
"06037462400","14000US06037462400","Census Tract 4624","Census Tract 4624, Los Angeles County, California","ca","140","00","ACSSF","0005240",,,,,"06","037",,,,"462400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3944,7824.605,0.504050984020003
"06037462500","14000US06037462500","Census Tract 4625","Census Tract 4625, Los Angeles County, California","ca","140","00","ACSSF","0005241",,,,,"06","037",,,,"462500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6146,6570.033,0.935459546530718
"06037462600","14000US06037462600","Census Tract 4626","Census Tract 4626, Los Angeles County, California","ca","140","00","ACSSF","0005242",,,,,"06","037",,,,"462600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152,5315.192,0.404877165454048
"06037462700","14000US06037462700","Census Tract 4627","Census Tract 4627, Los Angeles County, California","ca","140","00","ACSSF","0005243",,,,,"06","037",,,,"462700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413,8367.156,0.646934271510138
"06037462800","14000US06037462800","Census Tract 4628","Census Tract 4628, Los Angeles County, California","ca","140","00","ACSSF","0005244",,,,,"06","037",,,,"462800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2827,6500.886,0.434863790874707
"06037462900","14000US06037462900","Census Tract 4629","Census Tract 4629, Los Angeles County, California","ca","140","00","ACSSF","0005245",,,,,"06","037",,,,"462900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3797,4151.699,0.914565241228917
"06037463000","14000US06037463000","Census Tract 4630","Census Tract 4630, Los Angeles County, California","ca","140","00","ACSSF","0005246",,,,,"06","037",,,,"463000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665,3799.307,0.701443790473161
"06037463101","14000US06037463101","Census Tract 4631.01","Census Tract 4631.01, Los Angeles County, California","ca","140","00","ACSSF","0005247",,,,,"06","037",,,,"463101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373,5412.816,0.438403961717197
"06037463102","14000US06037463102","Census Tract 4631.02","Census Tract 4631.02, Los Angeles County, California","ca","140","00","ACSSF","0005248",,,,,"06","037",,,,"463102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878,4013.33,0.966279766547181
"06037463200","14000US06037463200","Census Tract 4632","Census Tract 4632, Los Angeles County, California","ca","140","00","ACSSF","0005249",,,,,"06","037",,,,"463200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563,5667.478,0.628674727450475
"06037463300","14000US06037463300","Census Tract 4633","Census Tract 4633, Los Angeles County, California","ca","140","00","ACSSF","0005250",,,,,"06","037",,,,"463300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,7722.742,0.255090757177253
"06037463400","14000US06037463400","Census Tract 4634","Census Tract 4634, Los Angeles County, California","ca","140","00","ACSSF","0005251",,,,,"06","037",,,,"463400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5787,7772.349,0.744562523069605
"06037463500","14000US06037463500","Census Tract 4635","Census Tract 4635, Los Angeles County, California","ca","140","00","ACSSF","0005252",,,,,"06","037",,,,"463500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5982,9211.291,0.649420383414904
"06037463601","14000US06037463601","Census Tract 4636.01","Census Tract 4636.01, Los Angeles County, California","ca","140","00","ACSSF","0005253",,,,,"06","037",,,,"463601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5988,16709.56,0.358357644900285
"06037463602","14000US06037463602","Census Tract 4636.02","Census Tract 4636.02, Los Angeles County, California","ca","140","00","ACSSF","0005254",,,,,"06","037",,,,"463602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,16912.2,0.35814374429534
"06037463700","14000US06037463700","Census Tract 4637","Census Tract 4637, Los Angeles County, California","ca","140","00","ACSSF","0005255",,,,,"06","037",,,,"463700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138,4710.677,0.666146329635504
"06037463800","14000US06037463800","Census Tract 4638","Census Tract 4638, Los Angeles County, California","ca","140","00","ACSSF","0005256",,,,,"06","037",,,,"463800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4066,3703.462,1.09789157324281
"06037463900","14000US06037463900","Census Tract 4639","Census Tract 4639, Los Angeles County, California","ca","140","00","ACSSF","0005257",,,,,"06","037",,,,"463900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290,4548.614,0.723297173577638
"06037464000","14000US06037464000","Census Tract 4640","Census Tract 4640, Los Angeles County, California","ca","140","00","ACSSF","0005258",,,,,"06","037",,,,"464000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623,4634.208,1.21336817004558
"06037464100","14000US06037464100","Census Tract 4641","Census Tract 4641, Los Angeles County, California","ca","140","00","ACSSF","0005259",,,,,"06","037",,,,"464100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7121,2944.937,2.41804826894951
"06037464200","14000US06037464200","Census Tract 4642","Census Tract 4642, Los Angeles County, California","ca","140","00","ACSSF","0005260",,,,,"06","037",,,,"464200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6073,4505.898,1.34778887006426
"06037480002","14000US06037480002","Census Tract 4800.02","Census Tract 4800.02, Los Angeles County, California","ca","140","00","ACSSF","0005261",,,,,"06","037",,,,"480002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623,6904.683,0.524716330732034
"06037480011","14000US06037480011","Census Tract 4800.11","Census Tract 4800.11, Los Angeles County, California","ca","140","00","ACSSF","0005262",,,,,"06","037",,,,"480011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5466,12973.65,0.421315465554281
"06037480012","14000US06037480012","Census Tract 4800.12","Census Tract 4800.12, Los Angeles County, California","ca","140","00","ACSSF","0005263",,,,,"06","037",,,,"480012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4975,10044.02,0.495319669434762
"06037480101","14000US06037480101","Census Tract 4801.01","Census Tract 4801.01, Los Angeles County, California","ca","140","00","ACSSF","0005264",,,,,"06","037",,,,"480101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731,8500.242,0.43892867457301
"06037480102","14000US06037480102","Census Tract 4801.02","Census Tract 4801.02, Los Angeles County, California","ca","140","00","ACSSF","0005265",,,,,"06","037",,,,"480102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487,9460.529,0.474286367349965
"06037480201","14000US06037480201","Census Tract 4802.01","Census Tract 4802.01, Los Angeles County, California","ca","140","00","ACSSF","0005266",,,,,"06","037",,,,"480201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787,6410.409,0.590757949457681
"06037480202","14000US06037480202","Census Tract 4802.02","Census Tract 4802.02, Los Angeles County, California","ca","140","00","ACSSF","0005267",,,,,"06","037",,,,"480202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,4357.824,0.585842868770048
"06037480302","14000US06037480302","Census Tract 4803.02","Census Tract 4803.02, Los Angeles County, California","ca","140","00","ACSSF","0005268",,,,,"06","037",,,,"480302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672,11519.12,0.405586435149506
"06037480303","14000US06037480303","Census Tract 4803.03","Census Tract 4803.03, Los Angeles County, California","ca","140","00","ACSSF","0005269",,,,,"06","037",,,,"480303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103,23529.65,0.174375711393257
"06037480304","14000US06037480304","Census Tract 4803.04","Census Tract 4803.04, Los Angeles County, California","ca","140","00","ACSSF","0005270",,,,,"06","037",,,,"480304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506,26728,0.168587267585796
"06037480400","14000US06037480400","Census Tract 4804","Census Tract 4804, Los Angeles County, California","ca","140","00","ACSSF","0005271",,,,,"06","037",,,,"480400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5538,11157.41,0.496351720548512
"06037480500","14000US06037480500","Census Tract 4805","Census Tract 4805, Los Angeles County, California","ca","140","00","ACSSF","0005272",,,,,"06","037",,,,"480500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5108,6266.758,0.815094510090394
"06037480600","14000US06037480600","Census Tract 4806","Census Tract 4806, Los Angeles County, California","ca","140","00","ACSSF","0005273",,,,,"06","037",,,,"480600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8038,8925.617,0.900553979400677
"06037480702","14000US06037480702","Census Tract 4807.02","Census Tract 4807.02, Los Angeles County, California","ca","140","00","ACSSF","0005274",,,,,"06","037",,,,"480702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4284,5098.835,0.840191923669144
"06037480703","14000US06037480703","Census Tract 4807.03","Census Tract 4807.03, Los Angeles County, California","ca","140","00","ACSSF","0005275",,,,,"06","037",,,,"480703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612,8249.191,0.43786110205916
"06037480704","14000US06037480704","Census Tract 4807.04","Census Tract 4807.04, Los Angeles County, California","ca","140","00","ACSSF","0005276",,,,,"06","037",,,,"480704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4619,11186.7,0.412901140854707
"06037480802","14000US06037480802","Census Tract 4808.02","Census Tract 4808.02, Los Angeles County, California","ca","140","00","ACSSF","0005277",,,,,"06","037",,,,"480802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3162,4780.141,0.661486848587715
"06037480803","14000US06037480803","Census Tract 4808.03","Census Tract 4808.03, Los Angeles County, California","ca","140","00","ACSSF","0005278",,,,,"06","037",,,,"480803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699,8776.387,0.421471836935152
"06037480804","14000US06037480804","Census Tract 4808.04","Census Tract 4808.04, Los Angeles County, California","ca","140","00","ACSSF","0005279",,,,,"06","037",,,,"480804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892,15112.24,0.323711152329663
"06037480901","14000US06037480901","Census Tract 4809.01","Census Tract 4809.01, Los Angeles County, California","ca","140","00","ACSSF","0005280",,,,,"06","037",,,,"480901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407,14719.34,0.367339925899271
